CustomerID,Item,Amount,Date,Review,Payment,Month
4059,T-shirt,30.00,29-05-2023,2.1,Cash,5
4115,Umbrella,17.00,29-12-2022,4.1,Cash,12
4013,Trench Coat,35.00,11-01-2023,4.6,Cash,1
4071,Romper,176.00,23-06-2023,2.999057217,Cash,6
4048,Pants,47.00,12-05-2023,4.7,Cash,5
3980,Wallet,156.71,28-09-2023,2.999057217,Cash,9
4040,Blouse,130.00,15-02-2023,3.4,Credit Card,2
3971,Pants,45.00,03-11-2022,1.6,Cash,11
4112,Pajamas,130.00,01-09-2023,2.999057217,Credit Card,9
4121,Sunglasses,11.00,08-10-2022,1.4,Cash,10
4006,Poncho,14.00,03-10-2022,1.4,Cash,10
4106,Sneakers,48.00,02-08-2023,4.9,Cash,8
4091,Sweater,196.00,24-03-2023,3.1,Cash,3
4013,Camisole,118.00,26-01-2023,3.4,Cash,1
4028,Handbag,156.71,15-06-2023,2.2,Cash,6
4007,Swimsuit,87.00,23-03-2023,4.6,Cash,3
3962,Romper,156.71,18-08-2023,3.6,Credit Card,8
3978,Jumpsuit,173.00,11-03-2023,3.5,Cash,3
4094,Boots,127.00,05-06-2023,2.9,Credit Card,6
4071,Umbrella,156.71,16-02-2023,4.4,Cash,2
3979,Loafers,137.00,30-12-2022,1.9,Credit Card,12
4088,Tie,14.00,17-11-2022,4.8,Credit Card,11
4057,Romper,157.00,20-04-2023,1.3,Credit Card,4
4006,Overalls,46.00,21-02-2023,2.999057217,Cash,2
4082,Hat,10.00,30-01-2023,4.5,Cash,1
4038,Bowtie,71.00,15-03-2023,1.9,Cash,3
4111,Raincoat,57.00,31-07-2023,3.6,Credit Card,7
4111,Overalls,31.00,06-08-2023,4.9,Credit Card,8
4087,Trench Coat,102.00,10-10-2022,3.1,Cash,10
3971,Cardigan,156.71,18-10-2022,4.5,Cash,10
4049,Sneakers,139.00,26-07-2023,1.5,Credit Card,7
4058,Belt,139.00,22-01-2023,3.6,Cash,1
3994,Flannel Shirt,109.00,03-06-2023,4.7,Credit Card,6
4066,Romper,21.00,02-07-2023,2.999057217,Cash,7
4051,Gloves,105.00,10-11-2022,2.5,Credit Card,11
4055,Blazer,14.00,13-02-2023,2.999057217,Cash,2
4052,Handbag,27.00,11-09-2023,1.7,Cash,9
3960,Hoodie,197.00,08-05-2023,1.1,Cash,5
4029,Blazer,36.00,27-10-2022,1.6,Cash,10
4045,Tie,198.00,07-03-2023,3.3,Cash,3
4046,Jumpsuit,44.00,09-06-2023,2.4,Cash,6
4035,Leggings,156.71,29-08-2023,4.3,Credit Card,8
4071,Hoodie,174.00,23-08-2023,2.8,Credit Card,8
4100,Handbag,156.71,30-04-2023,3.5,Credit Card,4
3979,Hoodie,128.00,19-11-2022,1.5,Credit Card,11
4012,Jacket,132.00,01-03-2023,4.1,Cash,3
4070,Camisole,44.00,23-01-2023,2.3,Cash,1
4063,Boots,156.71,23-05-2023,2,Credit Card,5
4070,Hoodie,127.00,17-06-2023,2.9,Credit Card,6
4030,Coat,156.71,26-06-2023,3.7,Cash,6
3998,Sunglasses,61.00,13-02-2023,2.4,Credit Card,2
4065,Sweater,90.00,20-02-2023,1.3,Cash,2
4063,Hoodie,141.00,18-01-2023,3.6,Credit Card,1
3992,Poncho,149.00,24-05-2023,1.5,Cash,5
4107,Cardigan,19.00,28-10-2022,2.8,Credit Card,10
4110,Sun Hat,58.00,22-04-2023,3.2,Cash,4
3979,Kimono,22.00,12-04-2023,4.5,Credit Card,4
3993,T-shirt,94.00,13-11-2022,2.7,Cash,11
4010,Belt,104.00,06-07-2023,1.3,Credit Card,7
4034,Umbrella,112.00,21-05-2023,3,Credit Card,5
4078,Trench Coat,108.00,31-08-2023,4.8,Credit Card,8
4091,Camisole,57.00,30-03-2023,1.8,Cash,3
4042,Blouse,137.00,02-05-2023,1.9,Credit Card,5
3973,Onesie,142.00,10-02-2023,2.999057217,Cash,2
4108,Kimono,31.00,02-05-2023,2.4,Cash,5
4053,Trench Coat,30.00,29-05-2023,1.6,Cash,5
3979,Umbrella,56.00,08-12-2022,3.1,Credit Card,12
3958,Umbrella,92.00,14-09-2023,2.5,Credit Card,9
4061,Polo Shirt,156.71,18-04-2023,4.8,Cash,4
4120,Tank Top,85.00,29-01-2023,2.5,Cash,1
4026,Shorts,164.00,26-04-2023,1.7,Credit Card,4
4063,Vest,52.00,12-07-2023,3.5,Cash,7
4001,T-shirt,99.00,05-11-2022,4,Credit Card,11
4099,Flip-Flops,196.00,08-04-2023,4.8,Credit Card,4
4075,Socks,100.00,04-09-2023,4.4,Credit Card,9
4102,Poncho,121.00,03-03-2023,4.8,Credit Card,3
3992,T-shirt,24.00,22-09-2023,2.2,Credit Card,9
4008,Romper,156.71,15-11-2022,4.9,Cash,11
4004,Belt,103.00,24-06-2023,2.9,Cash,6
4054,Tank Top,183.00,10-04-2023,4.8,Credit Card,4
4031,Polo Shirt,156.71,23-06-2023,2.999057217,Credit Card,6
4098,Poncho,156.71,09-08-2023,3.2,Credit Card,8
4082,Raincoat,183.00,21-07-2023,4.7,Credit Card,7
3967,Boots,18.00,19-10-2022,4.8,Cash,10
4034,Poncho,156.71,01-11-2022,2.999057217,Cash,11
4106,Wallet,175.00,17-12-2022,1.6,Credit Card,12
4034,Flannel Shirt,108.00,21-05-2023,4.1,Cash,5
4083,Umbrella,18.00,02-06-2023,4.8,Cash,6
4100,Loafers,183.00,23-09-2023,4.1,Credit Card,9
4075,Dress,104.00,26-12-2022,2.6,Credit Card,12
4014,Loafers,29.00,24-07-2023,4.3,Cash,7
3963,Bowtie,145.00,27-11-2022,2.999057217,Cash,11
3957,Coat,90.00,07-10-2022,2.1,Credit Card,10
3996,Umbrella,73.00,23-06-2023,1.5,Cash,6
4024,Tunic,16.00,08-03-2023,4.8,Cash,3
4033,Flannel Shirt,137.00,22-03-2023,2.8,Cash,3
4120,Gloves,153.00,22-10-2022,4,Cash,10
4119,Hat,156.71,24-09-2023,2.999057217,Cash,9
4077,Jacket,190.00,22-05-2023,2.2,Credit Card,5
3988,Swimsuit,166.00,30-08-2023,3.5,Credit Card,8
4030,Blouse,135.00,16-07-2023,3.6,Cash,7
4063,Trench Coat,44.00,17-04-2023,1.5,Credit Card,4
4002,Raincoat,125.00,12-10-2022,2.8,Credit Card,10
4082,Sweater,156.71,27-02-2023,2.999057217,Credit Card,2
4122,Belt,32.00,30-01-2023,4.6,Cash,1
4019,Kimono,91.00,06-04-2023,2.1,Cash,4
3964,Pajamas,191.00,30-04-2023,2.5,Credit Card,4
3987,Coat,156.71,09-05-2023,1.5,Credit Card,5
4027,Swimsuit,86.00,19-10-2022,3.3,Cash,10
4083,Shorts,192.00,23-03-2023,3.8,Cash,3
3974,Trousers,189.00,20-10-2022,4,Cash,10
4110,Umbrella,102.00,26-01-2023,1.4,Credit Card,1
4049,Boots,41.00,28-09-2023,3.4,Cash,9
4105,Polo Shirt,45.00,05-02-2023,2.5,Cash,2
4080,Jumpsuit,136.00,17-05-2023,3.7,Cash,5
4101,Shorts,156.71,15-02-2023,4.9,Cash,2
4068,Cardigan,104.00,07-05-2023,3.6,Credit Card,5
4023,Blazer,151.00,01-08-2023,2.1,Credit Card,8
4117,Onesie,156.71,19-06-2023,2.1,Cash,6
4078,Cardigan,26.00,04-02-2023,3,Credit Card,2
3987,Sandals,193.00,18-01-2023,4.3,Credit Card,1
4052,Scarf,144.00,15-10-2022,1.3,Cash,10
4088,T-shirt,114.00,22-04-2023,4.2,Credit Card,4
4104,Poncho,28.00,06-06-2023,3,Credit Card,6
3961,Handbag,156.71,28-08-2023,3.7,Cash,8
4023,Sunglasses,28.00,15-05-2023,4.1,Credit Card,5
3998,Vest,184.00,07-09-2023,3.2,Cash,9
4105,Scarf,42.00,18-01-2023,2.5,Credit Card,1
3971,Blazer,151.00,13-10-2022,4.7,Credit Card,10
3994,Backpack,56.00,27-04-2023,3.4,Cash,4
4038,Trench Coat,43.00,31-05-2023,4.2,Cash,5
4075,Dress,24.00,25-09-2023,3.3,Credit Card,9
3991,Overalls,142.00,02-12-2022,4.1,Credit Card,12
4048,Flip-Flops,156.71,09-07-2023,3.7,Credit Card,7
3998,Kimono,156.71,10-12-2022,2.7,Credit Card,12
3970,Sweater,191.00,03-01-2023,4,Cash,1
4026,Raincoat,142.00,03-01-2023,4.2,Credit Card,1
4049,T-shirt,30.00,05-05-2023,3.3,Credit Card,5
4064,Flip-Flops,172.00,30-04-2023,4.8,Credit Card,4
4119,Overalls,80.00,02-06-2023,3.5,Cash,6
4048,Trousers,156.71,23-07-2023,3.7,Credit Card,7
3969,Blazer,146.00,26-08-2023,2.999057217,Cash,8
4031,Raincoat,156.71,22-02-2023,1.1,Cash,2
4031,Skirt,161.00,12-11-2022,1.4,Credit Card,11
4092,T-shirt,49.00,12-08-2023,4.2,Credit Card,8
4120,Raincoat,156.71,10-10-2022,4.4,Cash,10
3976,Camisole,164.00,21-06-2023,4.3,Credit Card,6
4088,Hat,154.00,21-05-2023,4.9,Cash,5
4006,Vest,156.71,19-06-2023,2.8,Credit Card,6
4117,Raincoat,30.00,29-08-2023,2.999057217,Credit Card,8
4003,T-shirt,156.71,18-06-2023,5,Credit Card,6
3981,Skirt,157.00,10-05-2023,4.2,Cash,5
4110,Belt,63.00,19-03-2023,4.1,Credit Card,3
3999,Kimono,116.00,21-01-2023,2.3,Cash,1
4096,Socks,17.00,16-06-2023,2.4,Credit Card,6
4039,Hoodie,170.00,19-03-2023,4.4,Credit Card,3
4037,Flannel Shirt,174.00,13-09-2023,2.3,Credit Card,9
4034,Trench Coat,133.00,04-08-2023,4,Credit Card,8
4026,Pants,185.00,25-10-2022,1.9,Credit Card,10
4049,Tie,126.00,18-04-2023,1.4,Cash,4
3981,Shorts,156.71,31-05-2023,3.6,Cash,5
4093,Kimono,156.71,15-01-2023,3,Cash,1
4105,T-shirt,133.00,22-07-2023,2.5,Credit Card,7
4047,Pants,97.00,02-05-2023,3.8,Cash,5
3993,Jumpsuit,90.00,14-01-2023,4.2,Credit Card,1
3960,Wallet,91.00,06-03-2023,4,Credit Card,3
3992,Sandals,98.00,15-09-2023,2.3,Credit Card,9
4089,Gloves,43.00,27-12-2022,3.3,Cash,12
4029,Onesie,141.00,23-09-2023,3.8,Credit Card,9
4052,Vest,91.00,22-06-2023,4,Cash,6
4081,Swimsuit,41.00,22-09-2023,2.6,Credit Card,9
4062,Blazer,73.00,14-08-2023,1.8,Cash,8
4044,Swimsuit,156.71,16-06-2023,2.999057217,Cash,6
3998,Belt,156.71,05-06-2023,4.5,Credit Card,6
3983,Hat,167.00,24-04-2023,2.1,Credit Card,4
4012,Polo Shirt,50.00,14-10-2022,3.1,Credit Card,10
3996,Sneakers,157.00,12-03-2023,4.7,Credit Card,3
4085,Skirt,58.00,24-08-2023,4.8,Credit Card,8
4013,Bowtie,137.00,16-03-2023,4.5,Cash,3
4005,Wallet,129.00,13-10-2022,3.3,Credit Card,10
4100,Bowtie,88.00,10-09-2023,2.999057217,Credit Card,9
4114,Coat,33.00,24-08-2023,2.8,Credit Card,8
4091,Blouse,139.00,05-03-2023,2.999057217,Credit Card,3
4093,Raincoat,71.00,21-07-2023,3.7,Cash,7
4098,Poncho,100.00,11-12-2022,3,Cash,12
3986,Belt,156.71,12-12-2022,4.9,Cash,12
4063,T-shirt,162.00,01-12-2022,1.9,Credit Card,12
4074,Raincoat,177.00,22-09-2023,1.9,Cash,9
3976,Romper,83.00,23-05-2023,2.999057217,Credit Card,5
3986,Socks,37.00,01-11-2022,1.1,Credit Card,11
3990,Shorts,77.00,13-02-2023,4.4,Credit Card,2
3961,Socks,113.00,29-08-2023,3.2,Cash,8
4079,Cardigan,112.00,16-07-2023,2.6,Cash,7
4046,Dress,156.71,06-05-2023,3.3,Credit Card,5
4036,Blouse,102.00,25-09-2023,4.6,Cash,9
4049,Vest,28.00,10-11-2022,4,Credit Card,11
3992,Tie,125.00,08-07-2023,4.9,Cash,7
4070,Poncho,81.00,25-04-2023,2.1,Cash,4
4109,Trousers,169.00,16-09-2023,4.6,Credit Card,9
4090,Dress,40.00,16-05-2023,2.3,Credit Card,5
4044,Coat,156.71,17-10-2022,4.8,Cash,10
4001,Wallet,156.71,28-04-2023,4.4,Credit Card,4
4034,Socks,96.00,20-04-2023,2,Credit Card,4
3964,Onesie,103.00,15-01-2023,1.5,Cash,1
3987,Wallet,60.00,05-01-2023,4.1,Cash,1
4013,Sneakers,112.00,02-11-2022,2.9,Credit Card,11
3989,Shorts,21.00,06-11-2022,4.2,Credit Card,11
3993,Tie,156.71,25-04-2023,3.9,Credit Card,4
4015,Kimono,131.00,24-12-2022,3.6,Cash,12
4035,Sun Hat,48.00,24-07-2023,4.9,Credit Card,7
3989,Kimono,141.00,13-09-2023,3.3,Credit Card,9
4010,Umbrella,156.71,09-10-2022,2.999057217,Credit Card,10
3990,Romper,91.00,01-06-2023,3,Cash,6
3977,Blouse,156.71,08-01-2023,4.8,Credit Card,1
4065,Leggings,199.00,26-07-2023,3.2,Credit Card,7
3985,Tunic,161.00,26-07-2023,1.2,Cash,7
3976,Tunic,140.00,31-12-2022,4.5,Credit Card,12
3961,Jumpsuit,191.00,19-06-2023,3.7,Cash,6
4080,Vest,131.00,13-08-2023,2.999057217,Credit Card,8
4067,Trench Coat,104.00,12-11-2022,3.3,Credit Card,11
3967,Camisole,38.00,11-09-2023,3.9,Credit Card,9
4007,Poncho,159.00,19-07-2023,3,Cash,7
3984,Pajamas,195.00,03-07-2023,4.8,Cash,7
3965,Blouse,171.00,22-12-2022,1.9,Cash,12
4088,Shorts,156.71,10-06-2023,3.2,Cash,6
4108,Skirt,177.00,02-12-2022,2.3,Cash,12
3972,Jeans,158.00,16-07-2023,4.5,Cash,7
4077,Blouse,194.00,19-12-2022,1.6,Credit Card,12
3987,Pants,156.71,04-05-2023,3.7,Cash,5
4021,Raincoat,144.00,26-09-2023,1,Cash,9
3968,Trench Coat,168.00,16-03-2023,3.8,Cash,3
3973,T-shirt,107.00,14-01-2023,1.5,Credit Card,1
4034,Jumpsuit,156.71,29-01-2023,3.5,Credit Card,1
3959,Umbrella,18.00,27-05-2023,3.9,Credit Card,5
3981,Boots,189.00,17-11-2022,2,Credit Card,11
3988,Sweater,156.71,24-05-2023,4,Credit Card,5
4111,Umbrella,156.71,05-10-2022,1.7,Credit Card,10
4009,Trousers,48.00,02-07-2023,3,Credit Card,7
4107,Belt,62.00,06-05-2023,1.4,Credit Card,5
4008,Loafers,166.00,08-03-2023,3.3,Credit Card,3
4004,Poncho,198.00,10-08-2023,2.5,Cash,8
4046,T-shirt,190.00,13-02-2023,3.8,Cash,2
3964,Belt,156.71,28-12-2022,2.4,Credit Card,12
3980,Onesie,93.00,27-04-2023,2.999057217,Cash,4
3994,Cardigan,132.00,29-07-2023,3.8,Credit Card,7
4028,Cardigan,90.00,28-02-2023,3,Credit Card,2
4105,Kimono,127.00,21-12-2022,2.6,Credit Card,12
4046,Hoodie,97.00,17-10-2022,4.9,Cash,10
4047,Tunic,183.00,15-01-2023,2.4,Cash,1
3998,Belt,194.00,23-09-2023,3.1,Credit Card,9
4085,Boots,187.00,31-07-2023,2.999057217,Cash,7
4113,Flip-Flops,133.00,03-07-2023,4.9,Credit Card,7
4018,Pants,156.71,18-09-2023,2.999057217,Cash,9
4086,Camisole,152.00,07-09-2023,1.7,Credit Card,9
4102,Trench Coat,86.00,30-01-2023,3.1,Cash,1
3974,Hat,190.00,15-11-2022,2.999057217,Credit Card,11
3982,Boots,190.00,12-09-2023,1.1,Cash,9
4105,Sneakers,132.00,31-01-2023,3.3,Credit Card,1
3960,Jumpsuit,194.00,18-03-2023,4.8,Cash,3
4092,Shorts,41.00,05-03-2023,3.5,Credit Card,3
4012,Sandals,149.00,18-09-2023,1.9,Credit Card,9
4006,Tank Top,111.00,25-08-2023,4.5,Credit Card,8
4029,Boots,47.00,05-08-2023,3.4,Credit Card,8
4000,Wallet,83.00,21-09-2023,4.6,Cash,9
4094,Belt,30.00,11-10-2022,4.5,Cash,10
3958,Socks,123.00,28-11-2022,1.6,Cash,11
3982,Onesie,132.00,23-02-2023,1.1,Cash,2
4011,Romper,147.00,03-04-2023,2.999057217,Credit Card,4
4086,Skirt,153.00,18-07-2023,4.8,Credit Card,7
4078,Tank Top,45.00,10-08-2023,4.2,Credit Card,8
4050,Camisole,156.71,04-05-2023,2.2,Cash,5
4107,Trench Coat,71.00,20-05-2023,1.7,Cash,5
4004,Flip-Flops,181.00,15-10-2022,4.6,Credit Card,10
4069,Hat,67.00,14-04-2023,3.4,Cash,4
3984,Socks,23.00,04-08-2023,4.7,Credit Card,8
4003,Slippers,156.71,01-01-2023,4.7,Cash,1
4047,Handbag,130.00,03-11-2022,2.6,Credit Card,11
4054,Handbag,156.71,13-08-2023,1.5,Credit Card,8
4065,Pants,11.00,25-03-2023,2.4,Credit Card,3
4011,Gloves,50.00,04-07-2023,2,Credit Card,7
4088,Shorts,131.00,14-05-2023,1.8,Cash,5
4015,Blouse,61.00,07-01-2023,2.4,Credit Card,1
4061,Vest,83.00,03-10-2022,4.7,Cash,10
3985,Dress,175.00,08-04-2023,4.6,Credit Card,4
4037,Sneakers,156.71,11-02-2023,4.4,Cash,2
3988,Socks,176.00,08-08-2023,2.999057217,Cash,8
4076,Pants,146.00,30-06-2023,3.7,Credit Card,6
3985,Belt,19.00,24-12-2022,3.1,Cash,12
4090,Jeans,54.00,18-02-2023,3.1,Cash,2
3991,Flip-Flops,55.00,28-01-2023,3.2,Cash,1
4083,Socks,19.00,16-07-2023,2.3,Credit Card,7
4049,Hoodie,111.00,21-06-2023,1.8,Cash,6
4030,Sweater,57.00,21-02-2023,2.7,Cash,2
4099,Pajamas,84.00,04-09-2023,1.3,Cash,9
3967,Tie,12.00,04-02-2023,2.999057217,Credit Card,2
3978,Flannel Shirt,164.00,29-10-2022,3.2,Cash,10
4040,Blazer,156.71,24-09-2023,2.2,Cash,9
4083,Tank Top,82.00,16-12-2022,4.1,Cash,12
3986,Handbag,174.00,22-09-2023,3.8,Credit Card,9
4055,Gloves,136.00,14-09-2023,1.2,Credit Card,9
4029,Gloves,44.00,09-11-2022,2.2,Credit Card,11
4073,Trousers,129.00,28-05-2023,4.6,Cash,5
4110,Belt,38.00,04-07-2023,3.6,Credit Card,7
4036,Onesie,197.00,28-11-2022,3.1,Cash,11
4070,Sweater,75.00,02-05-2023,2.999057217,Cash,5
4014,Trench Coat,13.00,31-05-2023,1.8,Credit Card,5
4098,Belt,85.00,16-06-2023,1.2,Credit Card,6
4061,Backpack,59.00,04-10-2022,4.5,Cash,10
4031,Sweater,156.71,17-04-2023,3.1,Cash,4
4066,Blazer,113.00,22-08-2023,2.5,Cash,8
4005,Shorts,141.00,12-04-2023,4.6,Cash,4
3974,Sneakers,112.00,26-08-2023,2.999057217,Credit Card,8
4078,Swimsuit,57.00,17-02-2023,4.6,Credit Card,2
4051,Sneakers,132.00,06-09-2023,1.3,Cash,9
4002,Raincoat,73.00,23-01-2023,1.8,Credit Card,1
3960,Romper,156.71,14-09-2023,1.1,Cash,9
4082,Tie,124.00,29-11-2022,1.8,Cash,11
3983,Boots,94.00,26-03-2023,4.7,Cash,3
4058,Leggings,195.00,28-08-2023,2.999057217,Cash,8
4069,Sweater,76.00,29-06-2023,4.3,Credit Card,6
4090,Hat,187.00,25-07-2023,4.9,Credit Card,7
3978,Dress,180.00,28-10-2022,4.3,Cash,10
3987,T-shirt,156.71,23-11-2022,4.4,Credit Card,11
3993,Sweater,113.00,14-04-2023,2.999057217,Credit Card,4
4058,Wallet,190.00,31-08-2023,2,Credit Card,8
4059,Poncho,186.00,08-02-2023,4.5,Cash,2
4108,Leggings,156.71,26-07-2023,3.3,Credit Card,7
3983,Scarf,85.00,03-09-2023,3.5,Cash,9
4000,Cardigan,66.00,13-12-2022,4.5,Credit Card,12
3973,Onesie,44.00,01-09-2023,2.1,Credit Card,9
4050,Sneakers,126.00,20-06-2023,2.7,Credit Card,6
4007,Loafers,165.00,18-11-2022,2.1,Cash,11
4043,Skirt,189.00,19-03-2023,4.3,Credit Card,3
4008,Belt,130.00,02-10-2022,3.4,Credit Card,10
4109,Hat,180.00,12-01-2023,2.6,Credit Card,1
4060,Sandals,73.00,19-05-2023,2.8,Credit Card,5
3988,Kimono,162.00,25-10-2022,1.9,Cash,10
4016,Swimsuit,30.00,29-11-2022,1.5,Credit Card,11
4065,Trousers,145.00,02-06-2023,3,Credit Card,6
4084,Blazer,29.00,29-10-2022,2.3,Credit Card,10
4028,Shorts,38.00,04-08-2023,2,Cash,8
4105,Skirt,156.71,20-12-2022,4.7,Cash,12
4108,Wallet,139.00,01-05-2023,3.1,Cash,5
4026,T-shirt,147.00,20-08-2023,3.3,Cash,8
4121,Umbrella,156.71,03-03-2023,1.5,Cash,3
4059,Sun Hat,143.00,23-10-2022,4.5,Credit Card,10
4048,Jumpsuit,184.00,18-05-2023,3.2,Cash,5
4078,Blouse,159.00,26-10-2022,1.5,Credit Card,10
4111,Trousers,140.00,14-01-2023,2.9,Credit Card,1
4060,Swimsuit,24.00,17-10-2022,1.9,Credit Card,10
4081,Poncho,141.00,21-06-2023,1.7,Cash,6
4087,Swimsuit,154.00,20-08-2023,4.2,Cash,8
4028,Poncho,156.71,05-07-2023,3.5,Cash,7
3994,Jumpsuit,88.00,18-10-2022,1.6,Credit Card,10
4073,Slippers,111.00,24-06-2023,1.2,Credit Card,6
3984,Flannel Shirt,10.00,25-08-2023,4.1,Credit Card,8
3988,Loafers,158.00,04-11-2022,1.8,Credit Card,11
4021,Swimsuit,156.71,22-05-2023,3.3,Cash,5
4082,Boots,189.00,22-12-2022,2.4,Cash,12
4084,Backpack,156.71,25-04-2023,4.7,Credit Card,4
4016,Sneakers,27.00,17-12-2022,1.8,Cash,12
4117,Scarf,130.00,29-06-2023,2.6,Cash,6
3991,Slippers,156.71,25-12-2022,2.2,Cash,12
3964,Pajamas,44.00,05-08-2023,2.999057217,Cash,8
3982,Hoodie,196.00,02-05-2023,1.8,Cash,5
3970,Skirt,117.00,10-07-2023,2.8,Credit Card,7
3974,Blouse,107.00,30-12-2022,1.3,Credit Card,12
4084,Handbag,106.00,31-08-2023,3.1,Cash,8
3963,Poncho,184.00,02-03-2023,1.6,Credit Card,3
4002,Loafers,148.00,04-03-2023,1.2,Credit Card,3
4054,Shorts,156.71,28-06-2023,2.6,Credit Card,6
4111,Dress,40.00,18-03-2023,3.5,Cash,3
4040,Slippers,156.71,17-10-2022,4.7,Cash,10
3996,Backpack,145.00,05-09-2023,1.6,Cash,9
4034,Socks,156.71,11-10-2022,1.9,Credit Card,10
4116,Socks,10.00,24-05-2023,3.3,Credit Card,5
4116,Romper,86.00,16-12-2022,4.1,Cash,12
3981,Bowtie,194.00,23-06-2023,1.9,Credit Card,6
3976,Skirt,146.00,18-06-2023,3.3,Credit Card,6
4090,Jacket,68.00,04-09-2023,2.999057217,Credit Card,9
4083,Polo Shirt,98.00,25-07-2023,4.6,Credit Card,7
4076,Flip-Flops,156.71,24-03-2023,3.6,Credit Card,3
4008,Trousers,156.71,18-07-2023,3.5,Credit Card,7
4032,Blazer,38.00,04-01-2023,4,Credit Card,1
4084,Camisole,156.71,26-08-2023,3.5,Credit Card,8
4082,Onesie,167.00,29-08-2023,5,Cash,8
4086,Tunic,14.00,29-05-2023,4.7,Credit Card,5
4023,Socks,27.00,21-08-2023,3.1,Cash,8
4095,Polo Shirt,156.71,20-02-2023,1.6,Cash,2
4044,Camisole,156.71,16-11-2022,1.7,Cash,11
4095,Pants,190.00,09-11-2022,5,Cash,11
4096,Dress,72.00,04-05-2023,2.5,Cash,5
3961,Blouse,112.00,05-07-2023,2.999057217,Cash,7
3965,Socks,148.00,03-10-2022,1.6,Cash,10
4067,Tie,24.00,06-05-2023,3.8,Cash,5
3987,Sun Hat,156.71,01-08-2023,1.9,Credit Card,8
4055,Romper,69.00,17-09-2023,4.4,Credit Card,9
4072,Sandals,197.00,28-11-2022,4.8,Credit Card,11
4037,Tunic,157.00,05-08-2023,2.7,Credit Card,8
4053,Sun Hat,182.00,17-04-2023,2.8,Cash,4
4070,Raincoat,70.00,27-11-2022,2.5,Cash,11
4074,Swimsuit,46.00,28-12-2022,2.6,Cash,12
3966,Bowtie,143.00,31-05-2023,1.8,Cash,5
3965,Handbag,86.00,27-04-2023,1.8,Cash,4
4002,Romper,152.00,20-04-2023,4.5,Cash,4
4099,Shorts,198.00,08-12-2022,3.5,Cash,12
4034,Belt,170.00,09-10-2022,3.2,Cash,10
3999,Jacket,152.00,14-07-2023,2.6,Cash,7
4082,Onesie,98.00,18-10-2022,1.9,Cash,10
4067,Tie,181.00,30-06-2023,1.4,Cash,6
3991,Flannel Shirt,144.00,09-12-2022,2.2,Cash,12
4036,Trench Coat,116.00,10-10-2022,4.1,Credit Card,10
4056,Jeans,86.00,01-02-2023,1.2,Cash,2
4081,Coat,147.00,17-08-2023,3.2,Credit Card,8
3985,Loafers,67.00,02-12-2022,2.5,Cash,12
4102,Sneakers,191.00,23-05-2023,1.7,Cash,5
4082,Tank Top,156.71,31-10-2022,3.8,Cash,10
4098,Blouse,24.00,23-08-2023,3.7,Credit Card,8
4095,Cardigan,116.00,30-12-2022,4,Cash,12
4103,Dress,44.00,05-05-2023,1.6,Cash,5
4077,Sunglasses,75.00,09-01-2023,4.1,Credit Card,1
4078,Sweater,175.00,11-09-2023,2.6,Credit Card,9
4100,Tank Top,156.71,14-02-2023,4.5,Cash,2
3997,Socks,104.00,22-02-2023,4.7,Credit Card,2
4086,Poncho,156.71,16-02-2023,4.7,Cash,2
3971,Vest,58.00,21-01-2023,3.9,Cash,1
4057,Kimono,156.71,17-03-2023,3.7,Credit Card,3
4024,Umbrella,164.00,02-08-2023,1.3,Cash,8
4083,Polo Shirt,28.00,15-04-2023,2.999057217,Credit Card,4
4108,Trench Coat,156.71,20-08-2023,1.2,Credit Card,8
4053,Jacket,195.00,31-08-2023,2.3,Cash,8
4114,Coat,65.00,04-01-2023,1.8,Cash,1
4047,Bowtie,95.00,26-08-2023,1.9,Cash,8
4029,Tunic,13.00,08-02-2023,2.5,Credit Card,2
4039,Trench Coat,58.00,22-03-2023,3.3,Cash,3
3972,Pajamas,40.00,26-06-2023,2.9,Cash,6
3964,Sun Hat,132.00,15-09-2023,2.2,Credit Card,9
4108,Jumpsuit,188.00,07-06-2023,3.2,Credit Card,6
3968,Pajamas,62.00,05-10-2022,1.6,Cash,10
3989,Vest,71.00,12-11-2022,3.1,Credit Card,11
4050,Loafers,82.00,01-01-2023,1.6,Cash,1
4046,Sneakers,146.00,07-10-2022,2.9,Credit Card,10
4106,Scarf,88.00,02-03-2023,3.8,Cash,3
3963,Hat,141.00,05-09-2023,4.9,Credit Card,9
4117,T-shirt,129.00,03-09-2023,1.6,Credit Card,9
4044,Coat,156.71,14-12-2022,4,Cash,12
4054,Sunglasses,130.00,03-03-2023,2.5,Cash,3
3981,Scarf,91.00,24-12-2022,1.7,Credit Card,12
4066,Slippers,104.00,03-09-2023,2.999057217,Credit Card,9
4045,Tank Top,21.00,11-04-2023,4.3,Cash,4
4048,T-shirt,66.00,20-01-2023,3.3,Cash,1
4062,Trench Coat,14.00,28-04-2023,4.6,Credit Card,4
4046,Overalls,159.00,03-08-2023,4.8,Credit Card,8
3971,Trench Coat,116.00,11-10-2022,4.5,Credit Card,10
4019,Romper,60.00,28-07-2023,4.5,Cash,7
4020,Camisole,107.00,17-11-2022,2.999057217,Cash,11
4017,Flannel Shirt,72.00,20-12-2022,2.2,Credit Card,12
4122,Sandals,177.00,24-01-2023,1.6,Cash,1
4036,Blazer,96.00,24-05-2023,4.2,Cash,5
